1.400000000000000000e+01,6.400000000000000000e+01
1.400000000000000000e+01,6.600000000000000000e+01
1.400000000000000000e+01,6.800000000000000000e+01
1.400000000000000000e+01,7.000000000000000000e+01
1.400000000000000000e+01,7.200000000000000000e+01
1.400000000000000000e+01,7.400000000000000000e+01
1.400000000000000000e+01,7.600000000000000000e+01
1.400000000000000000e+01,7.800000000000000000e+01
1.400000000000000000e+01,8.000000000000000000e+01
1.400000000000000000e+01,8.200000000000000000e+01
1.400000000000000000e+01,8.400000000000000000e+01
1.400000000000000000e+01,8.600000000000000000e+01
1.400000000000000000e+01,8.800000000000000000e+01
1.400000000000000000e+01,9.000000000000000000e+01
1.400000000000000000e+01,9.200000000000000000e+01
1.400000000000000000e+01,9.400000000000000000e+01
1.400000000000000000e+01,9.600000000000000000e+01
1.400000000000000000e+01,9.800000000000000000e+01
1.400000000000000000e+01,1.000000000000000000e+02
1.400000000000000000e+01,1.020000000000000000e+02
1.600000000000000000e+01,1.020000000000000000e+02
1.800000000000000000e+01,1.020000000000000000e+02
2.000000000000000000e+01,1.020000000000000000e+02
2.200000000000000000e+01,1.020000000000000000e+02
2.400000000000000000e+01,1.020000000000000000e+02
2.600000000000000000e+01,1.020000000000000000e+02
2.800000000000000000e+01,1.020000000000000000e+02
3.000000000000000000e+01,1.020000000000000000e+02
3.200000000000000000e+01,1.020000000000000000e+02
3.400000000000000000e+01,1.020000000000000000e+02
3.600000000000000000e+01,1.020000000000000000e+02
3.800000000000000000e+01,1.020000000000000000e+02
4.000000000000000000e+01,1.020000000000000000e+02
4.200000000000000000e+01,1.020000000000000000e+02
4.400000000000000000e+01,1.020000000000000000e+02
4.600000000000000000e+01,1.020000000000000000e+02
4.800000000000000000e+01,1.020000000000000000e+02
5.000000000000000000e+01,1.020000000000000000e+02
5.200000000000000000e+01,1.020000000000000000e+02
5.400000000000000000e+01,1.020000000000000000e+02
5.600000000000000000e+01,1.020000000000000000e+02
5.800000000000000000e+01,1.020000000000000000e+02
6.000000000000000000e+01,1.020000000000000000e+02
6.200000000000000000e+01,1.020000000000000000e+02
6.400000000000000000e+01,1.020000000000000000e+02
6.600000000000000000e+01,1.020000000000000000e+02
6.800000000000000000e+01,1.020000000000000000e+02
7.000000000000000000e+01,1.020000000000000000e+02
7.200000000000000000e+01,1.020000000000000000e+02
7.400000000000000000e+01,1.020000000000000000e+02
